0
-1091.810829709531
-1289.9507631801064
-3629.9119646773074
-1224.5846184891316
-1293.4611393667456
-2818.316732112619
-2196.9475160857305
-1365.6223673563873
-2880.76644254844
-1142.247126367251
-3144.4078213161183
-3113.4770316290032
-3528.462699129268
-3824.4885867076177
-6205.789505381863
-2725.7776995075583
-3738.7371107266067
-3609.9564353453934
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3610.51394699276
-3561.032578325604
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3611.5285824214448
-3608.668173522997
-3383.9700426969507
-3578.2160161156894
-3457.6938323124646
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
-3608.668173522997
