0
192.0
371.5
96.0
223.0
335.5
117.5
253.5
782.5
1251.0
1251.0
779.5
1251.0
1251.0
1251.0
1251.0
1251.5
1251.0
1251.0
1083.5
1032.5
144.5
284.5
1251.0
1251.0
1251.0
1251.0
1251.0
446.0
422.5
1251.0
67.5
1251.0
560.0
1251.0
509.0
1251.0
1251.0
1251.0
1251.0
1251.0
1251.0
1251.0
1251.0
1251.0
1251.0
1251.0
1251.0
1251.0
